"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","AREA_ID"
"64",-2.11353552481784,-1.31449281718351,-0.456589923489508,0.142111688212623,0.485653042370929,0.24337811543439,0.0910516769881051,0.163771895083754,0.0863350494254465,-8.17450204412844e-17,66
"65",-3.2566246003154,1.25145248707704,-1.10890611703799,-0.647555542400819,-0.905282239989314,-0.43006483152142,0.130371140614548,0.115185300413628,0.219493694678735,1.02629524611616e-15,67
"66",-3.93902051724527,1.05298985555823,0.0397840613392002,-0.405133087576186,-1.00549155814529,-0.274983456047832,-0.430157907072382,0.0276253997816442,0.00562121039197809,-3.34198760519985e-16,68
"67",-3.10827476656055,1.24239717823879,-0.422423615881834,0.0260661211627246,-0.231665690998876,-0.259529315556061,-0.191915089949887,0.0225250744833995,-0.0847255823762977,1.35053205651046e-16,69
"68",3.64862676321056,0.771985671315951,0.341206763074567,0.65109904804638,-0.326962518864165,-0.0704394851177672,-0.256645026653038,-0.231199922775454,0.128441009502708,-4.830300023613e-16,7
"69",-0.190850126013874,-0.359853771581021,-0.589574267364341,0.415974233376471,0.917495386914496,0.249666712082318,0.25075650210266,-0.0325390480851464,-0.0387692345577561,1.22309240743086e-16,70
"70",-2.55448303566621,1.68983721527585,-0.566022892883758,-0.229490409967522,0.212942217311656,-0.256364969608538,0.221541033081415,0.0506777638577126,0.0511653721410652,4.07569744451141e-16,71
"71",0.856254368175073,0.0410831082069617,0.0675842907677364,1.40108554545363,0.872367475731769,-0.560297583053151,0.327587977879316,0.00989045175273127,-0.102006178728469,-5.85129892526119e-16,72
"72",-0.473380139342684,2.47098133758407,-1.38161201267512,-0.176544855743805,0.116871468016742,0.391360508561022,0.321200092740154,-0.146102561420628,0.0221486301701215,-3.71620073658819e-16,73
"73",1.69188117547993,-1.17360017063337,0.63305386114012,1.82942685129603,-0.300509747646314,-0.51011310106755,-0.00495429584160539,-0.144705581031431,0.246863157229881,-2.52383489006423e-17,74
"74",-0.248931004479684,0.735648945814843,-0.345397995606036,0.409029727769652,0.767780802844462,-0.578391377661118,0.538236085966757,0.0952148513933766,0.103484162667899,-3.30447565001703e-17,75
"75",2.25329959017883,-0.603537020245175,1.13234955965954,0.743030170442147,-0.575809792666024,0.206024173284025,0.0880626967680511,0.0123708726624515,-0.114813363377827,-1.4161107342001e-16,76
"76",3.20370748780083,1.55352477646987,0.0275735392103683,-0.268351701428662,0.351135238716167,-0.0388492062658142,-0.123337997804587,-0.0511689981853851,0.0663836233667078,-3.15443008317689e-16,77
"77",3.13838087989837,0.175507418182449,-0.283286726091137,1.06942647267352,-0.021343126029963,-0.832096909340476,-0.103268479845117,0.0379065194439746,-0.238084488475409,3.49858279681409e-17,9
